date,hospital_id,procedure,cash,gross,pct_change
2026-08-17,ccn-050327,ct-abd-pelvis,3180,7066,
2026-08-17,ccn-050327,ct-head,2035,4522,
2026-08-17,ccn-050327,dialysis,1155,2567,
2026-08-17,ccn-050327,echocardiogram,1769,3932,
2026-08-17,ccn-050327,endoscopy,2019,4487,
2026-08-17,ccn-050327,epidural-inj,2246,4991,
2026-08-17,ccn-050327,er-level3,1486,3303,
2026-08-17,ccn-050327,er-level4,2069,4598,
2026-08-17,ccn-050327,er-level5,3167,7038,
2026-08-17,ccn-050327,iud-insertion,612,1359,
2026-08-17,ccn-050327,iv-hydration,481,1069,
2026-08-17,ccn-050327,iv-infusion,463,1029,
2026-08-17,ccn-050327,joint-injection,1026,2280,
2026-08-17,ccn-050327,laceration,1046,2325,
2026-08-17,ccn-050327,mammogram-diag,384,854,
2026-08-17,ccn-050327,mammogram-screen,359,797,
2026-08-17,ccn-050327,mri-brain,4973,11051,
2026-08-17,ccn-050327,mri-knee,3729,8287,
2026-08-17,ccn-050327,mri-spine,4753,10563,
2026-08-17,ccn-050327,physical-therapy,108,241,
2026-08-17,ccn-050327,prostate-biopsy,2885,6411,
2026-08-17,ccn-050327,sleep-study,2816,6258,
2026-08-17,ccn-050327,strep-test,11,25,
2026-08-17,ccn-050327,thyroid-us,824,1831,
2026-08-17,ccn-050327,urgent-care,306,680,
2026-08-17,ccn-050327,us-abdomen,1307,2904,
2026-08-17,ccn-050327,us-pregnancy,927,2059,
2026-08-17,ccn-050327,xray-extremity,498,1106,
2026-08-17,ccn-050327,xray-leg,456,1013,
2026-08-17,ccn-050334,biopsy-needle,4961,4961,
2026-08-17,ccn-050334,blood-cbc,539,539,
2026-08-17,ccn-050334,blood-metabolic,1971,1971,
2026-08-17,ccn-050334,cardiac-cath,33313,33313,
2026-08-17,ccn-050334,chemo-infusion,1943,1943,
2026-08-17,ccn-050334,chest-xray,1148,1148,
2026-08-17,ccn-050334,ct-abd-pelvis,10255,10255,
2026-08-17,ccn-050334,ct-head,4671,4671,
2026-08-17,ccn-050334,dialysis,1424,1424,
2026-08-17,ccn-050334,echocardiogram,5848,5848,
2026-08-17,ccn-050334,epidural-inj,10027,10027,
2026-08-17,ccn-050334,er-level3,2544,2544,
2026-08-17,ccn-050334,er-level4,4115,4115,
2026-08-17,ccn-050334,er-level5,7134,7134,
2026-08-17,ccn-050334,iv-hydration,1235,1235,
2026-08-17,ccn-050334,iv-infusion,672,672,
2026-08-17,ccn-050334,joint-injection,836,836,
2026-08-17,ccn-050334,mammogram-diag,860,860,
2026-08-17,ccn-050334,mammogram-screen,731,731,
2026-08-17,ccn-050334,mri-brain,6312,6312,
2026-08-17,ccn-050334,mri-knee,6924,6924,
2026-08-17,ccn-050334,mri-spine,7663,7663,
2026-08-17,ccn-050334,pap-smear,75,75,
2026-08-17,ccn-050334,physical-therapy,240,240,
2026-08-17,ccn-050334,prostate-biopsy,4217,4217,
2026-08-17,ccn-050334,sleep-study,5875,5875,
2026-08-17,ccn-050334,thyroid-us,1873,1873,
2026-08-17,ccn-050334,urgent-care,145,145,
2026-08-17,ccn-050334,us-abdomen,2608,2608,
2026-08-17,ccn-050334,us-pregnancy,2898,2898,
2026-08-17,ccn-050334,xray-extremity,2252,2252,
2026-08-17,ccn-050334,xray-leg,1102,1102,
2026-08-17,ccn-050351,appendectomy,31645,38591,
2026-08-17,ccn-050351,biopsy-needle,7209,8792,
2026-08-17,ccn-050351,blood-cbc,333,406,
2026-08-17,ccn-050351,blood-metabolic,1351,1647,
2026-08-17,ccn-050351,cardiac-cath,31645,38591,
2026-08-17,ccn-050351,carpal-tunnel,31645,38591,
2026-08-17,ccn-050351,cast-fracture,1341,1635,
2026-08-17,ccn-050351,cataract,1664,2029,
2026-08-17,ccn-050351,chemo-infusion,2084,2541,
2026-08-17,ccn-050351,chest-xray,707,862,
2026-08-17,ccn-050351,colonoscopy,7209,8792,
2026-08-17,ccn-050351,ct-abd-pelvis,11382,13881,
2026-08-17,ccn-050351,ct-head,3998,4876,
2026-08-17,ccn-050351,echocardiogram,5195,6335,
2026-08-17,ccn-050351,endoscopy,31645,38591,
2026-08-17,ccn-050351,epidural-inj,7209,8792,
2026-08-17,ccn-050351,er-level3,895,1092,
2026-08-17,ccn-050351,er-level4,1795,2189,
2026-08-17,ccn-050351,er-level5,4277,5216,
2026-08-17,ccn-050351,gallbladder,31645,38591,
2026-08-17,ccn-050351,hernia-repair,1664,2029,
2026-08-17,ccn-050351,hip-replacement,1664,2029,
2026-08-17,ccn-050351,hysterectomy,2296,2800,
2026-08-17,ccn-050351,iud-insertion,7209,8792,
2026-08-17,ccn-050351,iv-hydration,1524,1858,
2026-08-17,ccn-050351,iv-infusion,1519,1852,
2026-08-17,ccn-050351,joint-injection,788,960,
2026-08-17,ccn-050351,knee-replacement,1664,2029,
2026-08-17,ccn-050351,knee-scope,2315,2823,
2026-08-17,ccn-050351,laceration,373,454,
2026-08-17,ccn-050351,lithotripsy,1664,2029,
2026-08-17,ccn-050351,mammogram-diag,809,986,
2026-08-17,ccn-050351,mammogram-screen,444,541,
2026-08-17,ccn-050351,mri-brain,7546,9202,
2026-08-17,ccn-050351,mri-knee,8084,9859,
2026-08-17,ccn-050351,mri-spine,8084,9858,
2026-08-17,ccn-050351,pap-smear,30,36,
2026-08-17,ccn-050351,physical-therapy,262,319,
2026-08-17,ccn-050351,prostate-biopsy,31645,38591,
2026-08-17,ccn-050351,shoulder-scope,2296,2800,
2026-08-17,ccn-050351,sleep-study,5771,7038,
2026-08-17,ccn-050351,strep-test,244,298,
2026-08-17,ccn-050351,thyroid-us,1050,1280,
2026-08-17,ccn-050351,tonsillectomy,350,427,
2026-08-17,ccn-050351,us-abdomen,2075,2531,
2026-08-17,ccn-050351,us-pregnancy,1575,1921,
2026-08-17,ccn-050351,xray-extremity,652,795,
2026-08-17,ccn-050351,xray-leg,849,1035,
2026-08-17,ccn-050353,biopsy-needle,3076,8789,
2026-08-17,ccn-050353,blood-cbc,98,281,
2026-08-17,ccn-050353,blood-metabolic,222,634,
2026-08-17,ccn-050353,cardiac-cath,12544,35841,
2026-08-17,ccn-050353,carpal-tunnel,897,2563,
2026-08-17,ccn-050353,cast-fracture,242,692,
2026-08-17,ccn-050353,chemo-infusion,677,1933,
2026-08-17,ccn-050353,chest-xray,310,887,
2026-08-17,ccn-050353,colonoscopy,498,1424,
2026-08-17,ccn-050353,ct-abd-pelvis,2703,7724,
2026-08-17,ccn-050353,ct-head,1428,4079,
2026-08-17,ccn-050353,dialysis,2016,5760,
2026-08-17,ccn-050353,echocardiogram,1978,5650,
2026-08-17,ccn-050353,endoscopy,508,1452,
2026-08-17,ccn-050353,epidural-inj,1408,4022,
2026-08-17,ccn-050353,er-level3,569,1627,
2026-08-17,ccn-050353,er-level4,1169,3341,
2026-08-17,ccn-050353,er-level5,1810,5171,
2026-08-17,ccn-050353,hernia-repair,1767,5049,
2026-08-17,ccn-050353,iud-insertion,191,545,
2026-08-17,ccn-050353,iv-hydration,231,661,
2026-08-17,ccn-050353,iv-infusion,248,710,
2026-08-17,ccn-050353,joint-injection,308,880,
2026-08-17,ccn-050353,laceration,276,788,
2026-08-17,ccn-050353,mammogram-diag,167,476,
2026-08-17,ccn-050353,mammogram-screen,203,580,
2026-08-17,ccn-050353,mri-brain,2070,5913,
2026-08-17,ccn-050353,mri-knee,1875,5357,
2026-08-17,ccn-050353,mri-spine,2179,6225,
2026-08-17,ccn-050353,physical-therapy,81,231,
2026-08-17,ccn-050353,strep-test,291,831,
2026-08-17,ccn-050353,thyroid-us,682,1949,
2026-08-17,ccn-050353,us-abdomen,942,2692,
2026-08-17,ccn-050353,us-pregnancy,390,1115,
2026-08-17,ccn-050353,xray-extremity,305,872,
2026-08-17,ccn-050353,xray-leg,270,771,
2026-08-17,ccn-050411,allergy-test,566,1089,
2026-08-17,ccn-050411,appendectomy,8008,15400,
2026-08-17,ccn-050411,biopsy-needle,3214,6180,
2026-08-17,ccn-050411,blood-cbc,111,213,
2026-08-17,ccn-050411,blood-metabolic,269,517,
2026-08-17,ccn-050411,cardiac-cath,12927,24860,
2026-08-17,ccn-050411,carpal-tunnel,3609,6940,
2026-08-17,ccn-050411,cast-fracture,499,960,
2026-08-17,ccn-050411,cataract,5044,9700,
2026-08-17,ccn-050411,chemo-infusion,874,1680,
2026-08-17,ccn-050411,chest-xray,385,740,
2026-08-17,ccn-050411,colonoscopy,2080,4000,
2026-08-17,ccn-050411,ct-abd-pelvis,4004,7700,
2026-08-17,ccn-050411,ct-head,2288,4400,
2026-08-17,ccn-050411,dialysis,2340,4500,
2026-08-17,ccn-050411,echocardiogram,2688,5170,
2026-08-17,ccn-050411,endoscopy,1872,3600,
2026-08-17,ccn-050411,epidural-inj,2220,4270,
2026-08-17,ccn-050411,er-level3,1208,2323,
2026-08-17,ccn-050411,er-level4,1953,3756,
2026-08-17,ccn-050411,er-level5,3284,6316,
2026-08-17,ccn-050411,flu-shot,16,30,
2026-08-17,ccn-050411,gallbladder,13208,25400,
2026-08-17,ccn-050411,hernia-repair,7389,14210,
2026-08-17,ccn-050411,hysterectomy,4436,8530,
2026-08-17,ccn-050411,iud-insertion,588,1130,
2026-08-17,ccn-050411,iv-hydration,442,850,
2026-08-17,ccn-050411,iv-infusion,478,920,
2026-08-17,ccn-050411,joint-injection,952,1830,
2026-08-17,ccn-050411,knee-scope,5148,9900,
2026-08-17,ccn-050411,laceration,749,1440,
2026-08-17,ccn-050411,lithotripsy,6510,12520,
2026-08-17,ccn-050411,mammogram-diag,353,679,
2026-08-17,ccn-050411,mammogram-screen,380,731,
2026-08-17,ccn-050411,mri-brain,2600,5000,
2026-08-17,ccn-050411,mri-knee,2392,4600,
2026-08-17,ccn-050411,mri-spine,2496,4800,
2026-08-17,ccn-050411,pap-smear,100,193,
2026-08-17,ccn-050411,physical-therapy,137,264,
2026-08-17,ccn-050411,shoulder-scope,9745,18740,
2026-08-17,ccn-050411,strep-test,111,213,
2026-08-17,ccn-050411,stress-test,270,520,
2026-08-17,ccn-050411,thyroid-us,827,1590,
2026-08-17,ccn-050411,tonsillectomy,1456,2800,
2026-08-17,ccn-050411,us-abdomen,1191,2290,
2026-08-17,ccn-050411,us-pregnancy,728,1400,
2026-08-17,ccn-050411,xray-extremity,432,830,
2026-08-17,ccn-050411,xray-leg,406,780,
2026-08-17,ccn-050424,appendectomy,13922,55689,
2026-08-17,ccn-050424,biopsy-needle,1462,5847,
2026-08-17,ccn-050424,blood-cbc,28,110,
2026-08-17,ccn-050424,blood-metabolic,98,392,
2026-08-17,ccn-050424,carpal-tunnel,1064,4256,
2026-08-17,ccn-050424,cast-fracture,202,808,
2026-08-17,ccn-050424,cataract,1944,7774,
2026-08-17,ccn-050424,chemo-infusion,467,1869,
2026-08-17,ccn-050424,chest-xray,244,975,
2026-08-17,ccn-050424,colonoscopy,749,2998,
2026-08-17,ccn-050424,ct-abd-pelvis,2250,9000,
2026-08-17,ccn-050424,ct-head,864,3458,
2026-08-17,ccn-050424,echocardiogram,392,1567,
2026-08-17,ccn-050424,endoscopy,725,2902,
2026-08-17,ccn-050424,epidural-inj,518,2072,
2026-08-17,ccn-050424,er-level3,604,2415,
2026-08-17,ccn-050424,er-level4,4908,19633,
2026-08-17,ccn-050424,er-level5,5906,23623,
2026-08-17,ccn-050424,gallbladder,12439,49755,
2026-08-17,ccn-050424,hearing-test,73,294,
2026-08-17,ccn-050424,hernia-repair,3909,15637,
2026-08-17,ccn-050424,hip-replacement,36357,145427,
2026-08-17,ccn-050424,hysterectomy,14140,56562,
2026-08-17,ccn-050424,iud-insertion,991,3966,
2026-08-17,ccn-050424,iv-hydration,494,1977,
2026-08-17,ccn-050424,iv-infusion,467,1869,
2026-08-17,ccn-050424,joint-injection,956,3823,
2026-08-17,ccn-050424,knee-replacement,36357,145427,
2026-08-17,ccn-050424,knee-scope,2964,11856,
2026-08-17,ccn-050424,laceration,851,3405,
2026-08-17,ccn-050424,lithotripsy,8236,32943,
2026-08-17,ccn-050424,mammogram-diag,168,672,
2026-08-17,ccn-050424,mammogram-screen,181,723,
2026-08-17,ccn-050424,mri-brain,913,3652,
2026-08-17,ccn-050424,mri-knee,1657,6628,
2026-08-17,ccn-050424,mri-spine,753,3013,
2026-08-17,ccn-050424,pap-smear,34,135,
2026-08-17,ccn-050424,physical-therapy,43,173,
2026-08-17,ccn-050424,shoulder-scope,3296,13184,
2026-08-17,ccn-050424,sleep-study,578,2313,
2026-08-17,ccn-050424,strep-test,28,111,
2026-08-17,ccn-050424,thyroid-us,522,2089,
2026-08-17,ccn-050424,tonsillectomy,1855,7420,
2026-08-17,ccn-050424,urgent-care,73,294,
2026-08-17,ccn-050424,us-abdomen,342,1369,
2026-08-17,ccn-050424,us-pregnancy,227,909,
2026-08-17,ccn-050424,xray-extremity,242,969,
2026-08-17,ccn-050424,xray-leg,227,907,
2026-08-17,ccn-050425,allergy-test,627,1120,
2026-08-17,ccn-050425,appendectomy,22680,40500,
2026-08-17,ccn-050425,biopsy-needle,4094,7310,
2026-08-17,ccn-050425,blood-cbc,123,220,
2026-08-17,ccn-050425,blood-metabolic,255,456,
2026-08-17,ccn-050425,cardiac-cath,19488,34800,
2026-08-17,ccn-050425,carpal-tunnel,5309,9480,
2026-08-17,ccn-050425,cast-fracture,762,1360,
2026-08-17,ccn-050425,cataract,8624,15400,
2026-08-17,ccn-050425,chemo-infusion,1103,1970,
2026-08-17,ccn-050425,chest-xray,504,900,
2026-08-17,ccn-050425,colonoscopy,3679,6570,
2026-08-17,ccn-050425,ct-abd-pelvis,4754,8490,
2026-08-17,ccn-050425,ct-head,2682,4790,
2026-08-17,ccn-050425,dialysis,2453,4380,
2026-08-17,ccn-050425,echocardiogram,3825,6830,
2026-08-17,ccn-050425,ekg,90,160,
2026-08-17,ccn-050425,endoscopy,3707,6620,
2026-08-17,ccn-050425,epidural-inj,3662,6540,
2026-08-17,ccn-050425,er-level3,1622,2896,
2026-08-17,ccn-050425,er-level4,2713,4844,
2026-08-17,ccn-050425,er-level5,4220,7536,
2026-08-17,ccn-050425,flu-shot,21,37,
2026-08-17,ccn-050425,gallbladder,19219,34320,
2026-08-17,ccn-050425,hearing-test,549,980,
2026-08-17,ccn-050425,hernia-repair,18726,33440,
2026-08-17,ccn-050425,hip-replacement,9162,16360,
2026-08-17,ccn-050425,hysterectomy,23128,41300,
2026-08-17,ccn-050425,iud-insertion,1814,3240,
2026-08-17,ccn-050425,iv-hydration,739,1320,
2026-08-17,ccn-050425,iv-infusion,840,1500,
2026-08-17,ccn-050425,joint-injection,1271,2270,
2026-08-17,ccn-050425,knee-replacement,25760,46000,
2026-08-17,ccn-050425,knee-scope,7325,13080,
2026-08-17,ccn-050425,laceration,801,1430,
2026-08-17,ccn-050425,lithotripsy,14426,25760,
2026-08-17,ccn-050425,mammogram-diag,375,670,
2026-08-17,ccn-050425,mammogram-screen,375,670,
2026-08-17,ccn-050425,mri-brain,3629,6480,
2026-08-17,ccn-050425,mri-knee,3438,6140,
2026-08-17,ccn-050425,mri-spine,3282,5860,
2026-08-17,ccn-050425,pap-smear,92,164,
2026-08-17,ccn-050425,physical-therapy,145,259,
2026-08-17,ccn-050425,shoulder-scope,6300,11250,
2026-08-17,ccn-050425,sleep-study,4889,8730,
2026-08-17,ccn-050425,strep-test,171,306,
2026-08-17,ccn-050425,thyroid-us,907,1620,
2026-08-17,ccn-050425,tonsillectomy,8658,15460,
2026-08-17,ccn-050425,us-abdomen,991,1770,
2026-08-17,ccn-050425,us-pregnancy,946,1690,
2026-08-17,ccn-050425,xray-extremity,633,1130,
2026-08-17,ccn-050425,xray-leg,459,820,
2026-08-17,ccn-050503,appendectomy,13922,55689,
2026-08-17,ccn-050503,biopsy-needle,1462,5847,
2026-08-17,ccn-050503,blood-cbc,28,110,
2026-08-17,ccn-050503,blood-metabolic,98,392,
2026-08-17,ccn-050503,carpal-tunnel,1064,4256,
2026-08-17,ccn-050503,cast-fracture,202,808,
2026-08-17,ccn-050503,cataract,1944,7774,
2026-08-17,ccn-050503,cesarean,13328,53312,
2026-08-17,ccn-050503,chemo-infusion,467,1869,
2026-08-17,ccn-050503,chest-xray,244,975,
2026-08-17,ccn-050503,colonoscopy,749,2998,
2026-08-17,ccn-050503,ct-abd-pelvis,2250,9000,
2026-08-17,ccn-050503,ct-head,864,3458,
2026-08-17,ccn-050503,echocardiogram,392,1567,
2026-08-17,ccn-050503,endoscopy,725,2902,
2026-08-17,ccn-050503,epidural-inj,518,2072,
2026-08-17,ccn-050503,er-level3,604,2415,
2026-08-17,ccn-050503,er-level4,971,3885,
2026-08-17,ccn-050503,er-level5,1969,7874,
2026-08-17,ccn-050503,gallbladder,12439,49755,
2026-08-17,ccn-050503,hearing-test,73,294,
2026-08-17,ccn-050503,hernia-repair,3332,13330,
2026-08-17,ccn-050503,hip-replacement,43402,173610,
2026-08-17,ccn-050503,hysterectomy,14140,56562,
2026-08-17,ccn-050503,iud-insertion,991,3966,
2026-08-17,ccn-050503,iv-hydration,494,1977,
2026-08-17,ccn-050503,iv-infusion,467,1869,
2026-08-17,ccn-050503,joint-injection,956,3823,
2026-08-17,ccn-050503,knee-replacement,43402,173610,
2026-08-17,ccn-050503,knee-scope,2964,11856,
2026-08-17,ccn-050503,laceration,851,3405,
2026-08-17,ccn-050503,lithotripsy,8236,32943,
2026-08-17,ccn-050503,mammogram-diag,168,672,
2026-08-17,ccn-050503,mammogram-screen,181,723,
2026-08-17,ccn-050503,mri-brain,913,3652,
2026-08-17,ccn-050503,mri-knee,945,3781,
2026-08-17,ccn-050503,mri-spine,753,3013,
2026-08-17,ccn-050503,pap-smear,34,135,
2026-08-17,ccn-050503,physical-therapy,43,173,
2026-08-17,ccn-050503,shoulder-scope,3296,13184,
2026-08-17,ccn-050503,sleep-study,578,2313,
2026-08-17,ccn-050503,strep-test,28,111,
2026-08-17,ccn-050503,thyroid-us,522,2089,
2026-08-17,ccn-050503,tonsillectomy,1855,7420,
2026-08-17,ccn-050503,urgent-care,73,294,
2026-08-17,ccn-050503,us-abdomen,342,1369,
2026-08-17,ccn-050503,us-pregnancy,227,909,
2026-08-17,ccn-050503,xray-extremity,242,969,
2026-08-17,ccn-050503,xray-leg,227,907,
2026-08-17,ccn-050512,allergy-test,627,1120,
2026-08-17,ccn-050512,appendectomy,22680,40500,
2026-08-17,ccn-050512,biopsy-needle,4094,7310,
2026-08-17,ccn-050512,blood-cbc,123,220,
2026-08-17,ccn-050512,blood-metabolic,255,456,
2026-08-17,ccn-050512,cardiac-cath,19488,34800,
2026-08-17,ccn-050512,carpal-tunnel,5309,9480,
2026-08-17,ccn-050512,cast-fracture,762,1360,
2026-08-17,ccn-050512,cataract,8624,15400,
2026-08-17,ccn-050512,chemo-infusion,1103,1970,
2026-08-17,ccn-050512,chest-xray,504,900,
2026-08-17,ccn-050512,colonoscopy,3679,6570,
2026-08-17,ccn-050512,ct-abd-pelvis,4754,8490,
2026-08-17,ccn-050512,ct-head,2682,4790,
2026-08-17,ccn-050512,dialysis,2453,4380,
2026-08-17,ccn-050512,echocardiogram,3825,6830,
2026-08-17,ccn-050512,ekg,90,160,
2026-08-17,ccn-050512,endoscopy,3707,6620,
2026-08-17,ccn-050512,epidural-inj,3662,6540,
2026-08-17,ccn-050512,er-level3,1622,2896,
2026-08-17,ccn-050512,er-level4,2713,4844,
2026-08-17,ccn-050512,er-level5,4220,7536,
2026-08-17,ccn-050512,flu-shot,21,37,
2026-08-17,ccn-050512,gallbladder,19219,34320,
2026-08-17,ccn-050512,hearing-test,549,980,
2026-08-17,ccn-050512,hernia-repair,18726,33440,
2026-08-17,ccn-050512,hip-replacement,9162,16360,
2026-08-17,ccn-050512,hysterectomy,23128,41300,
2026-08-17,ccn-050512,iud-insertion,1814,3240,
2026-08-17,ccn-050512,iv-hydration,739,1320,
2026-08-17,ccn-050512,iv-infusion,840,1500,
2026-08-17,ccn-050512,joint-injection,1271,2270,
2026-08-17,ccn-050512,knee-replacement,25760,46000,
2026-08-17,ccn-050512,knee-scope,7325,13080,
2026-08-17,ccn-050512,laceration,801,1430,
2026-08-17,ccn-050512,lithotripsy,14426,25760,
2026-08-17,ccn-050512,mammogram-diag,375,670,
2026-08-17,ccn-050512,mammogram-screen,375,670,
2026-08-17,ccn-050512,mri-brain,3629,6480,
2026-08-17,ccn-050512,mri-knee,3438,6140,
2026-08-17,ccn-050512,mri-spine,3282,5860,
2026-08-17,ccn-050512,pap-smear,92,164,
2026-08-17,ccn-050512,physical-therapy,145,259,
2026-08-17,ccn-050512,shoulder-scope,6300,11250,
2026-08-17,ccn-050512,sleep-study,4889,8730,
2026-08-17,ccn-050512,strep-test,171,306,
2026-08-17,ccn-050512,thyroid-us,907,1620,
2026-08-17,ccn-050512,tonsillectomy,8658,15460,
2026-08-17,ccn-050512,us-abdomen,991,1770,
2026-08-17,ccn-050512,us-pregnancy,946,1690,
2026-08-17,ccn-050512,xray-extremity,633,1130,
2026-08-17,ccn-050512,xray-leg,459,820,
2026-08-17,ccn-050515,allergy-test,566,1089,
2026-08-17,ccn-050515,appendectomy,8008,15400,
2026-08-17,ccn-050515,biopsy-needle,3214,6180,
2026-08-17,ccn-050515,blood-cbc,111,213,
2026-08-17,ccn-050515,blood-metabolic,269,517,
2026-08-17,ccn-050515,cardiac-cath,12927,24860,
2026-08-17,ccn-050515,carpal-tunnel,3609,6940,
2026-08-17,ccn-050515,cast-fracture,499,960,
2026-08-17,ccn-050515,cataract,5044,9700,
2026-08-17,ccn-050515,chemo-infusion,874,1680,
2026-08-17,ccn-050515,chest-xray,385,740,
2026-08-17,ccn-050515,colonoscopy,2080,4000,
2026-08-17,ccn-050515,ct-abd-pelvis,4004,7700,
2026-08-17,ccn-050515,ct-head,2288,4400,
2026-08-17,ccn-050515,dialysis,2340,4500,
2026-08-17,ccn-050515,echocardiogram,2688,5170,
2026-08-17,ccn-050515,endoscopy,1872,3600,
2026-08-17,ccn-050515,epidural-inj,2220,4270,
2026-08-17,ccn-050515,er-level3,1208,2323,
2026-08-17,ccn-050515,er-level4,1953,3756,
2026-08-17,ccn-050515,er-level5,3284,6316,
2026-08-17,ccn-050515,flu-shot,16,30,
2026-08-17,ccn-050515,gallbladder,13208,25400,
2026-08-17,ccn-050515,hernia-repair,7389,14210,
2026-08-17,ccn-050515,hysterectomy,4436,8530,
2026-08-17,ccn-050515,iud-insertion,588,1130,
2026-08-17,ccn-050515,iv-hydration,442,850,
2026-08-17,ccn-050515,iv-infusion,478,920,
2026-08-17,ccn-050515,joint-injection,952,1830,
2026-08-17,ccn-050515,knee-scope,5148,9900,
2026-08-17,ccn-050515,laceration,749,1440,
2026-08-17,ccn-050515,lithotripsy,6510,12520,
2026-08-17,ccn-050515,mammogram-diag,353,679,
2026-08-17,ccn-050515,mammogram-screen,380,731,
2026-08-17,ccn-050515,mri-brain,2600,5000,
2026-08-17,ccn-050515,mri-knee,2392,4600,
2026-08-17,ccn-050515,mri-spine,2496,4800,
2026-08-17,ccn-050515,pap-smear,100,193,
2026-08-17,ccn-050515,physical-therapy,137,264,
2026-08-17,ccn-050515,shoulder-scope,9745,18740,
2026-08-17,ccn-050515,strep-test,111,213,
2026-08-17,ccn-050515,stress-test,270,520,
2026-08-17,ccn-050515,thyroid-us,827,1590,
2026-08-17,ccn-050515,tonsillectomy,1456,2800,
2026-08-17,ccn-050515,us-abdomen,1191,2290,
2026-08-17,ccn-050515,us-pregnancy,728,1400,
2026-08-17,ccn-050515,xray-extremity,432,830,
2026-08-17,ccn-050515,xray-leg,406,780,
2026-08-17,ccn-050541,allergy-test,627,1120,
2026-08-17,ccn-050541,appendectomy,22680,40500,
2026-08-17,ccn-050541,biopsy-needle,4094,7310,
2026-08-17,ccn-050541,blood-cbc,123,220,
2026-08-17,ccn-050541,blood-metabolic,255,456,
2026-08-17,ccn-050541,cardiac-cath,19488,34800,
2026-08-17,ccn-050541,carpal-tunnel,5309,9480,
2026-08-17,ccn-050541,cast-fracture,762,1360,
2026-08-17,ccn-050541,cataract,8624,15400,
2026-08-17,ccn-050541,chemo-infusion,1103,1970,
2026-08-17,ccn-050541,chest-xray,504,900,
2026-08-17,ccn-050541,colonoscopy,3679,6570,
2026-08-17,ccn-050541,ct-abd-pelvis,4754,8490,
2026-08-17,ccn-050541,ct-head,2682,4790,
2026-08-17,ccn-050541,dialysis,2453,4380,
2026-08-17,ccn-050541,echocardiogram,3825,6830,
2026-08-17,ccn-050541,ekg,90,160,
2026-08-17,ccn-050541,endoscopy,3707,6620,
2026-08-17,ccn-050541,epidural-inj,3662,6540,
2026-08-17,ccn-050541,er-level3,1622,2896,
2026-08-17,ccn-050541,er-level4,2713,4844,
2026-08-17,ccn-050541,er-level5,4220,7536,
2026-08-17,ccn-050541,flu-shot,21,37,
2026-08-17,ccn-050541,gallbladder,19219,34320,
2026-08-17,ccn-050541,hearing-test,549,980,
2026-08-17,ccn-050541,hernia-repair,18726,33440,
2026-08-17,ccn-050541,hip-replacement,9162,16360,
2026-08-17,ccn-050541,hysterectomy,23128,41300,
2026-08-17,ccn-050541,iud-insertion,1814,3240,
2026-08-17,ccn-050541,iv-hydration,739,1320,
2026-08-17,ccn-050541,iv-infusion,840,1500,
2026-08-17,ccn-050541,joint-injection,1271,2270,
2026-08-17,ccn-050541,knee-replacement,25760,46000,
2026-08-17,ccn-050541,knee-scope,7325,13080,
2026-08-17,ccn-050541,laceration,801,1430,
2026-08-17,ccn-050541,lithotripsy,14426,25760,
2026-08-17,ccn-050541,mammogram-diag,375,670,
2026-08-17,ccn-050541,mammogram-screen,375,670,
2026-08-17,ccn-050541,mri-brain,3629,6480,
2026-08-17,ccn-050541,mri-knee,3438,6140,
2026-08-17,ccn-050541,mri-spine,3282,5860,
2026-08-17,ccn-050541,pap-smear,92,164,
2026-08-17,ccn-050541,physical-therapy,145,259,
2026-08-17,ccn-050541,shoulder-scope,6300,11250,
2026-08-17,ccn-050541,sleep-study,4889,8730,
2026-08-17,ccn-050541,strep-test,171,306,
2026-08-17,ccn-050541,thyroid-us,907,1620,
2026-08-17,ccn-050541,tonsillectomy,8658,15460,
2026-08-17,ccn-050541,us-abdomen,991,1770,
2026-08-17,ccn-050541,us-pregnancy,946,1690,
2026-08-17,ccn-050541,xray-extremity,633,1130,
2026-08-17,ccn-050541,xray-leg,459,820,
2026-08-17,ccn-050567,biopsy-needle,3090,6438,
2026-08-17,ccn-050567,blood-cbc,2,4,
2026-08-17,ccn-050567,blood-metabolic,14,30,
2026-08-17,ccn-050567,cardiac-cath,7164,14925,
2026-08-17,ccn-050567,carpal-tunnel,1157,2410,
2026-08-17,ccn-050567,cast-fracture,951,1981,
2026-08-17,ccn-050567,chemo-infusion,521,1086,
2026-08-17,ccn-050567,chest-xray,443,923,
2026-08-17,ccn-050567,colonoscopy,1204,2509,
2026-08-17,ccn-050567,ct-abd-pelvis,2328,4850,
2026-08-17,ccn-050567,ct-head,1587,3307,
2026-08-17,ccn-050567,dialysis,1092,2276,
2026-08-17,ccn-050567,echocardiogram,1972,4108,
2026-08-17,ccn-050567,endoscopy,1352,2817,
2026-08-17,ccn-050567,epidural-inj,2510,5229,
2026-08-17,ccn-050567,er-level3,1667,3472,
2026-08-17,ccn-050567,er-level4,332,691,
2026-08-17,ccn-050567,er-level5,3333,6943,
2026-08-17,ccn-050567,hearing-test,154,321,
2026-08-17,ccn-050567,hernia-repair,2280,4751,
2026-08-17,ccn-050567,iud-insertion,141,293,
2026-08-17,ccn-050567,iv-hydration,288,599,
2026-08-17,ccn-050567,iv-infusion,390,812,
2026-08-17,ccn-050567,joint-injection,1105,2303,
2026-08-17,ccn-050567,laceration,1056,2201,
